OrderID,ProductID, UnitPrice ,Quantity,Discount %,  Gross Revenue  , Discount ,  Net Revenue  
10575,59, $55.00 ,12,0%, $660.00 , $-   , $660.00 
10575,63, $43.90 ,6,0%, $263.40 , $-   , $263.40 
10576,44, $19.45 ,21,0%, $408.45 , $-   , $408.45 
10577,77, $13.00 ,18,0%, $234.00 , $-   , $234.00 
10578,57, $19.50 ,6,0%, $117.00 , $-   , $117.00 
10579,75, $7.75 ,21,0%, $162.75 , $-   , $162.75 
10582,57, $19.50 ,4,0%, $78.00 , $-   , $78.00 
10582,76, $18.00 ,14,0%, $252.00 , $-   , $252.00 
10587,26, $31.23 ,6,0%, $187.38 , $-   , $187.38 
10589,35, $18.00 ,4,0%, $72.00 , $-   , $72.00 
10591,3, $10.00 ,14,0%, $140.00 , $-   , $140.00 
10591,54, $7.45 ,50,0%, $372.50 , $-   , $372.50 
10594,52, $7.00 ,24,0%, $168.00 , $-   , $168.00 
10598,27, $43.90 ,50,0%," $2,195.00 ", $-   ," $2,195.00 "
10598,71, $21.50 ,9,0%, $193.50 , $-   , $193.50 
10600,54, $7.45 ,4,0%, $29.80 , $-   , $29.80 
10601,13, $6.00 ,60,0%, $360.00 , $-   , $360.00 
10601,59, $55.00 ,35,0%," $1,925.00 ", $-   ," $1,925.00 "
10603,22, $21.00 ,48,0%," $1,008.00 ", $-   ," $1,008.00 "
10607,7, $30.00 ,45,0%," $1,350.00 ", $-   ," $1,350.00 "
10607,17, $39.00 ,100,0%," $3,900.00 ", $-   ," $3,900.00 "
10607,33, $2.50 ,14,0%, $35.00 , $-   , $35.00 
10607,40, $18.40 ,42,0%, $772.80 , $-   , $772.80 
10607,72, $34.80 ,12,0%, $417.60 , $-   , $417.60 
10608,56, $38.00 ,28,0%," $1,064.00 ", $-   ," $1,064.00 "
10609,1, $18.00 ,3,0%, $54.00 , $-   , $54.00 
10609,21, $10.00 ,6,0%, $60.00 , $-   , $60.00 
10611,1, $18.00 ,6,0%, $108.00 , $-   , $108.00 
10612,10, $31.00 ,70,0%," $2,170.00 ", $-   ," $2,170.00 "
10612,36, $19.00 ,55,0%," $1,045.00 ", $-   ," $1,045.00 "
10612,49, $20.00 ,18,0%, $360.00 , $-   , $360.00 
10612,60, $34.00 ,40,0%," $1,360.00 ", $-   ," $1,360.00 "
10612,76, $18.00 ,80,0%," $1,440.00 ", $-   ," $1,440.00 "
10613,75, $7.75 ,40,0%, $310.00 , $-   , $310.00 
10614,11, $21.00 ,14,0%, $294.00 , $-   , $294.00 
10614,21, $10.00 ,8,0%, $80.00 , $-   , $80.00 
10614,39, $18.00 ,5,0%, $90.00 , $-   , $90.00 
10615,55, $24.00 ,5,0%, $120.00 , $-   , $120.00 
10616,56, $38.00 ,14,0%, $532.00 , $-   , $532.00 
10618,6, $25.00 ,70,0%," $1,750.00 ", $-   ," $1,750.00 "
10619,21, $10.00 ,42,0%, $420.00 , $-   , $420.00 
10619,22, $21.00 ,40,0%, $840.00 , $-   , $840.00 
10620,24, $4.50 ,5,0%, $22.50 , $-   , $22.50 
10620,52, $7.00 ,5,0%, $35.00 , $-   , $35.00 
10621,19, $9.20 ,5,0%, $46.00 , $-   , $46.00 
10623,14, $23.25 ,21,0%, $488.25 , $-   , $488.25 
10623,24, $4.50 ,3,0%, $13.50 , $-   , $13.50 
10624,29, $123.79 ,6,0%, $742.74 , $-   , $742.74 
10625,14, $23.25 ,3,0%, $69.75 , $-   , $69.75 
10625,42, $14.00 ,5,0%, $70.00 , $-   , $70.00 
10626,53, $32.80 ,12,0%, $393.60 , $-   , $393.60 
10628,1, $18.00 ,25,0%, $450.00 , $-   , $450.00 
10629,64, $33.25 ,9,0%, $299.25 , $-   , $299.25 
10630,76, $18.00 ,35,0%, $630.00 , $-   , $630.00 
10634,7, $30.00 ,35,0%," $1,050.00 ", $-   ," $1,050.00 "
10634,18, $62.50 ,50,0%," $3,125.00 ", $-   ," $3,125.00 "
10634,75, $7.75 ,2,0%, $15.50 , $-   , $15.50 
10635,22, $21.00 ,40,0%, $840.00 , $-   , $840.00 
10636,4, $22.00 ,25,0%, $550.00 , $-   , $550.00 
10636,58, $13.25 ,6,0%, $79.50 , $-   , $79.50 
10638,65, $21.05 ,21,0%, $442.05 , $-   , $442.05 
10638,72, $34.80 ,60,0%," $2,088.00 ", $-   ," $2,088.00 "
10639,18, $62.50 ,8,0%, $500.00 , $-   , $500.00 
10641,2, $19.00 ,50,0%, $950.00 , $-   , $950.00 
10641,40, $18.40 ,60,0%," $1,104.00 ", $-   ," $1,104.00 "
10657,15, $15.50 ,50,0%, $775.00 , $-   , $775.00 
10657,41, $9.65 ,24,0%, $231.60 , $-   , $231.60 
10657,46, $12.00 ,45,0%, $540.00 , $-   , $540.00 
10657,56, $38.00 ,45,0%," $1,710.00 ", $-   ," $1,710.00 "
10658,21, $10.00 ,60,0%, $600.00 , $-   , $600.00 
10660,20, $81.00 ,21,0%," $1,701.00 ", $-   ," $1,701.00 "
10665,59, $55.00 ,1,0%, $55.00 , $-   , $55.00 
10666,29, $123.79 ,36,0%," $4,456.44 ", $-   ," $4,456.44 "
10670,23, $9.00 ,32,0%, $288.00 , $-   , $288.00 
10670,46, $12.00 ,60,0%, $720.00 , $-   , $720.00 
10670,67, $14.00 ,25,0%, $350.00 , $-   , $350.00 
10670,73, $15.00 ,50,0%, $750.00 , $-   , $750.00 
10670,75, $7.75 ,25,0%, $193.75 , $-   , $193.75 
10671,65, $21.05 ,12,0%, $252.60 , $-   , $252.60 
10672,71, $21.50 ,12,0%, $258.00 , $-   , $258.00 
10673,16, $17.45 ,3,0%, $52.35 , $-   , $52.35 
10673,42, $14.00 ,6,0%, $84.00 , $-   , $84.00 
10673,43, $46.00 ,6,0%, $276.00 , $-   , $276.00 
10674,23, $9.00 ,5,0%, $45.00 , $-   , $45.00 
10676,10, $31.00 ,2,0%, $62.00 , $-   , $62.00 
10676,19, $9.20 ,7,0%, $64.40 , $-   , $64.40 
10676,44, $19.45 ,21,0%, $408.45 , $-   , $408.45 
10678,12, $38.00 ,100,0%," $3,800.00 ", $-   ," $3,800.00 "
10678,41, $9.65 ,120,0%," $1,158.00 ", $-   ," $1,158.00 "
10679,59, $55.00 ,12,0%, $660.00 , $-   , $660.00 
10681,64, $33.25 ,28,0%, $931.00 , $-   , $931.00 
10682,66, $17.00 ,4,0%, $68.00 , $-   , $68.00 
10683,52, $7.00 ,9,0%, $63.00 , $-   , $63.00 
10684,47, $9.50 ,40,0%, $380.00 , $-   , $380.00 
10685,41, $9.65 ,4,0%, $38.60 , $-   , $38.60 
10688,34, $14.00 ,14,0%, $196.00 , $-   , $196.00 
10691,29, $123.79 ,40,0%," $4,951.60 ", $-   ," $4,951.60 "
10691,43, $46.00 ,40,0%," $1,840.00 ", $-   ," $1,840.00 "
10691,44, $19.45 ,24,0%, $466.80 , $-   , $466.80 
10691,62, $49.30 ,48,0%," $2,366.40 ", $-   ," $2,366.40 "
10693,9, $97.00 ,6,0%, $582.00 , $-   , $582.00 
10694,7, $30.00 ,90,0%," $2,700.00 ", $-   ," $2,700.00 "
10694,59, $55.00 ,25,0%," $1,375.00 ", $-   ," $1,375.00 "
10694,70, $15.00 ,50,0%, $750.00 , $-   , $750.00 
10695,12, $38.00 ,4,0%, $152.00 , $-   , $152.00 
10696,46, $12.00 ,18,0%, $216.00 , $-   , $216.00 
10699,47, $9.50 ,12,0%, $114.00 , $-   , $114.00 
10702,3, $10.00 ,6,0%, $60.00 , $-   , $60.00 
10703,2, $19.00 ,5,0%, $95.00 , $-   , $95.00 
10703,59, $55.00 ,35,0%," $1,925.00 ", $-   ," $1,925.00 "
10703,73, $15.00 ,35,0%, $525.00 , $-   , $525.00 
10704,4, $22.00 ,6,0%, $132.00 , $-   , $132.00 
10704,24, $4.50 ,35,0%, $157.50 , $-   , $157.50 
10704,48, $12.75 ,24,0%, $306.00 , $-   , $306.00 
10705,32, $32.00 ,4,0%, $128.00 , $-   , $128.00 
10706,43, $46.00 ,24,0%," $1,104.00 ", $-   ," $1,104.00 "
10706,59, $55.00 ,8,0%, $440.00 , $-   , $440.00 
10707,55, $24.00 ,21,0%, $504.00 , $-   , $504.00 
10707,57, $19.50 ,40,0%, $780.00 , $-   , $780.00 
10708,5, $21.35 ,4,0%, $85.40 , $-   , $85.40 
10708,36, $19.00 ,5,0%, $95.00 , $-   , $95.00 
10709,8, $40.00 ,40,0%," $1,600.00 ", $-   ," $1,600.00 "
10709,51, $53.00 ,28,0%," $1,484.00 ", $-   ," $1,484.00 "
10710,19, $9.20 ,5,0%, $46.00 , $-   , $46.00 
10710,47, $9.50 ,5,0%, $47.50 , $-   , $47.50 
10711,19, $9.20 ,12,0%, $110.40 , $-   , $110.40 
10711,41, $9.65 ,42,0%, $405.30 , $-   , $405.30 
10711,53, $32.80 ,120,0%," $3,936.00 ", $-   ," $3,936.00 "
10713,10, $31.00 ,18,0%, $558.00 , $-   , $558.00 
10713,45, $9.50 ,110,0%," $1,045.00 ", $-   ," $1,045.00 "
10713,46, $12.00 ,24,0%, $288.00 , $-   , $288.00 
10715,10, $31.00 ,21,0%, $651.00 , $-   , $651.00 
10716,21, $10.00 ,5,0%, $50.00 , $-   , $50.00 
10716,51, $53.00 ,7,0%, $371.00 , $-   , $371.00 
10718,12, $38.00 ,36,0%," $1,368.00 ", $-   ," $1,368.00 "
10718,36, $19.00 ,40,0%, $760.00 , $-   , $760.00 
10720,35, $18.00 ,21,0%, $378.00 , $-   , $378.00 
10720,71, $21.50 ,8,0%, $172.00 , $-   , $172.00 
10722,2, $19.00 ,3,0%, $57.00 , $-   , $57.00 
10722,31, $12.50 ,50,0%, $625.00 , $-   , $625.00 
10722,68, $12.50 ,45,0%, $562.50 , $-   , $562.50 
10722,75, $7.75 ,42,0%, $325.50 , $-   , $325.50 
10724,10, $31.00 ,16,0%, $496.00 , $-   , $496.00 
10724,61, $28.50 ,5,0%, $142.50 , $-   , $142.50 
10725,41, $9.65 ,12,0%, $115.80 , $-   , $115.80 
10725,52, $7.00 ,4,0%, $28.00 , $-   , $28.00 
10725,55, $24.00 ,6,0%, $144.00 , $-   , $144.00 
10726,4, $22.00 ,25,0%, $550.00 , $-   , $550.00 
10726,11, $21.00 ,5,0%, $105.00 , $-   , $105.00 
10728,40, $18.40 ,6,0%, $110.40 , $-   , $110.40 
10728,55, $24.00 ,12,0%, $288.00 , $-   , $288.00 
10729,1, $18.00 ,50,0%, $900.00 , $-   , $900.00 
10729,50, $16.25 ,40,0%, $650.00 , $-   , $650.00 
10733,14, $23.25 ,16,0%, $372.00 , $-   , $372.00 
10733,52, $7.00 ,25,0%, $175.00 , $-   , $175.00 
10736,65, $21.05 ,40,0%, $842.00 , $-   , $842.00 
10737,13, $6.00 ,4,0%, $24.00 , $-   , $24.00 
10737,41, $9.65 ,12,0%, $115.80 , $-   , $115.80 
10738,16, $17.45 ,3,0%, $52.35 , $-   , $52.35 
10739,36, $19.00 ,6,0%, $114.00 , $-   , $114.00 
10739,52, $7.00 ,18,0%, $126.00 , $-   , $126.00 
10742,60, $34.00 ,50,0%," $1,700.00 ", $-   ," $1,700.00 "
10742,72, $34.80 ,35,0%," $1,218.00 ", $-   ," $1,218.00 "
10745,18, $62.50 ,24,0%," $1,500.00 ", $-   ," $1,500.00 "
10745,44, $19.45 ,16,0%, $311.20 , $-   , $311.20 
10745,59, $55.00 ,45,0%," $2,475.00 ", $-   ," $2,475.00 "
10745,72, $34.80 ,7,0%, $243.60 , $-   , $243.60 
10746,13, $6.00 ,6,0%, $36.00 , $-   , $36.00 
10746,42, $14.00 ,28,0%, $392.00 , $-   , $392.00 
10746,62, $49.30 ,9,0%, $443.70 , $-   , $443.70 
10746,69, $36.00 ,40,0%," $1,440.00 ", $-   ," $1,440.00 "
10747,31, $12.50 ,8,0%, $100.00 , $-   , $100.00 
10747,41, $9.65 ,35,0%, $337.75 , $-   , $337.75 
10747,63, $43.90 ,9,0%, $395.10 , $-   , $395.10 
10748,23, $9.00 ,44,0%, $396.00 , $-   , $396.00 
10748,40, $18.40 ,40,0%, $736.00 , $-   , $736.00 
10748,56, $38.00 ,28,0%," $1,064.00 ", $-   ," $1,064.00 "
10749,59, $55.00 ,6,0%, $330.00 , $-   , $330.00 
10752,1, $18.00 ,8,0%, $144.00 , $-   , $144.00 
10752,69, $36.00 ,3,0%, $108.00 , $-   , $108.00 
10753,45, $9.50 ,4,0%, $38.00 , $-   , $38.00 
10753,74, $10.00 ,5,0%, $50.00 , $-   , $50.00 
10754,40, $18.40 ,3,0%, $55.20 , $-   , $55.20 
10757,59, $55.00 ,7,0%, $385.00 , $-   , $385.00 
10757,64, $33.25 ,24,0%, $798.00 , $-   , $798.00 
10758,52, $7.00 ,60,0%, $420.00 , $-   , $420.00 
10758,70, $15.00 ,40,0%, $600.00 , $-   , $600.00 
10760,27, $43.90 ,40,0%," $1,756.00 ", $-   ," $1,756.00 "
10761,75, $7.75 ,18,0%, $139.50 , $-   , $139.50 
10762,39, $18.00 ,16,0%, $288.00 , $-   , $288.00 
10762,51, $53.00 ,28,0%," $1,484.00 ", $-   ," $1,484.00 "
10762,56, $38.00 ,60,0%," $2,280.00 ", $-   ," $2,280.00 "
10763,21, $10.00 ,40,0%, $400.00 , $-   , $400.00 
10763,22, $21.00 ,6,0%, $126.00 , $-   , $126.00 
10766,2, $19.00 ,40,0%, $760.00 , $-   , $760.00 
10766,7, $30.00 ,35,0%," $1,050.00 ", $-   ," $1,050.00 "
10766,68, $12.50 ,40,0%, $500.00 , $-   , $500.00 
10767,42, $14.00 ,2,0%, $28.00 , $-   , $28.00 
10768,22, $21.00 ,4,0%, $84.00 , $-   , $84.00 
10768,31, $12.50 ,50,0%, $625.00 , $-   , $625.00 
10768,71, $21.50 ,12,0%, $258.00 , $-   , $258.00 
10771,71, $21.50 ,16,0%, $344.00 , $-   , $344.00 
10772,29, $123.79 ,18,0%," $2,228.22 ", $-   ," $2,228.22 "
10772,59, $55.00 ,25,0%," $1,375.00 ", $-   ," $1,375.00 "
10773,17, $39.00 ,33,0%," $1,287.00 ", $-   ," $1,287.00 "
10774,66, $17.00 ,50,0%, $850.00 , $-   , $850.00 
10775,10, $31.00 ,6,0%, $186.00 , $-   , $186.00 
10775,67, $14.00 ,3,0%, $42.00 , $-   , $42.00 
10780,70, $15.00 ,35,0%, $525.00 , $-   , $525.00 
10781,74, $10.00 ,35,0%, $350.00 , $-   , $350.00 
10782,31, $12.50 ,1,0%, $12.50 , $-   , $12.50 
10783,38, $263.50 ,5,0%," $1,317.50 ", $-   ," $1,317.50 "
10789,68, $12.50 ,18,0%, $225.00 , $-   , $225.00 
10792,54, $7.45 ,3,0%, $22.35 , $-   , $22.35 
10793,41, $9.65 ,14,0%, $135.10 , $-   , $135.10 
10793,52, $7.00 ,8,0%, $56.00 , $-   , $56.00 
10795,16, $17.45 ,65,0%," $1,134.25 ", $-   ," $1,134.25 "
10798,62, $49.30 ,2,0%, $98.60 , $-   , $98.60 
10799,59, $55.00 ,25,0%," $1,375.00 ", $-   ," $1,375.00 "
10804,10, $31.00 ,36,0%," $1,116.00 ", $-   ," $1,116.00 "
10804,28, $45.60 ,24,0%," $1,094.40 ", $-   ," $1,094.40 "
10806,65, $21.05 ,2,0%, $42.10 , $-   , $42.10 
10807,40, $18.40 ,1,0%, $18.40 , $-   , $18.40 
10810,13, $6.00 ,7,0%, $42.00 , $-   , $42.00 
10810,25, $14.00 ,5,0%, $70.00 , $-   , $70.00 
10810,70, $15.00 ,5,0%, $75.00 , $-   , $75.00 
10811,23, $9.00 ,18,0%, $162.00 , $-   , $162.00 
10813,46, $12.00 ,35,0%, $420.00 , $-   , $420.00 
10815,33, $2.50 ,16,0%, $40.00 , $-   , $40.00 
10819,43, $46.00 ,7,0%, $322.00 , $-   , $322.00 
10821,51, $53.00 ,6,0%, $318.00 , $-   , $318.00 
10822,62, $49.30 ,3,0%, $147.90 , $-   , $147.90 
10822,70, $15.00 ,6,0%, $90.00 , $-   , $90.00 
10824,41, $9.65 ,12,0%, $115.80 , $-   , $115.80 
10824,70, $15.00 ,9,0%, $135.00 , $-   , $135.00 
10825,26, $31.23 ,12,0%, $374.76 , $-   , $374.76 
10826,31, $12.50 ,35,0%, $437.50 , $-   , $437.50 
10827,39, $18.00 ,21,0%, $378.00 , $-   , $378.00 
10828,20, $81.00 ,5,0%, $405.00 , $-   , $405.00 
10828,38, $263.50 ,2,0%, $527.00 , $-   , $527.00 
10829,60, $34.00 ,21,0%, $714.00 , $-   , $714.00 
10830,6, $25.00 ,6,0%, $150.00 , $-   , $150.00 
10830,39, $18.00 ,28,0%, $504.00 , $-   , $504.00 
10830,68, $12.50 ,24,0%, $300.00 , $-   , $300.00 
10831,19, $9.20 ,2,0%, $18.40 , $-   , $18.40 
10831,35, $18.00 ,8,0%, $144.00 , $-   , $144.00 
10831,38, $263.50 ,8,0%," $2,108.00 ", $-   ," $2,108.00 "
10831,43, $46.00 ,9,0%, $414.00 , $-   , $414.00 
10832,64, $33.25 ,3,0%, $99.75 , $-   , $99.75 
10836,22, $21.00 ,52,0%," $1,092.00 ", $-   ," $1,092.00 "
10836,35, $18.00 ,6,0%, $108.00 , $-   , $108.00 
10836,57, $19.50 ,24,0%, $468.00 , $-   , $468.00 
10836,60, $34.00 ,60,0%," $2,040.00 ", $-   ," $2,040.00 "
10837,13, $6.00 ,6,0%, $36.00 , $-   , $36.00 
10837,40, $18.40 ,25,0%, $460.00 , $-   , $460.00 
10841,10, $31.00 ,16,0%, $496.00 , $-   , $496.00 
10841,59, $55.00 ,50,0%," $2,750.00 ", $-   ," $2,750.00 "
10842,43, $46.00 ,5,0%, $230.00 , $-   , $230.00 
10842,70, $15.00 ,12,0%, $180.00 , $-   , $180.00 
10844,22, $21.00 ,35,0%, $735.00 , $-   , $735.00 
10845,64, $33.25 ,48,0%," $1,596.00 ", $-   ," $1,596.00 "
10846,4, $22.00 ,21,0%, $462.00 , $-   , $462.00 
10848,9, $97.00 ,3,0%, $291.00 , $-   , $291.00 
10849,3, $10.00 ,49,0%, $490.00 , $-   , $490.00 
10852,17, $39.00 ,6,0%, $234.00 , $-   , $234.00 
10852,62, $49.30 ,50,0%," $2,465.00 ", $-   ," $2,465.00 "
10855,16, $17.45 ,50,0%, $872.50 , $-   , $872.50 
10855,31, $12.50 ,14,0%, $175.00 , $-   , $175.00 
10855,56, $38.00 ,24,0%, $912.00 , $-   , $912.00 
10858,7, $30.00 ,5,0%, $150.00 , $-   , $150.00 
10858,70, $15.00 ,4,0%, $60.00 , $-   , $60.00 
10860,51, $53.00 ,3,0%, $159.00 , $-   , $159.00 
10861,17, $39.00 ,42,0%," $1,638.00 ", $-   ," $1,638.00 "
10861,21, $10.00 ,40,0%, $400.00 , $-   , $400.00 
10861,33, $2.50 ,35,0%, $87.50 , $-   , $87.50 
10861,62, $49.30 ,3,0%, $147.90 , $-   , $147.90 
10862,11, $21.00 ,25,0%, $525.00 , $-   , $525.00 
10862,52, $7.00 ,8,0%, $56.00 , $-   , $56.00 
10864,35, $18.00 ,4,0%, $72.00 , $-   , $72.00 
10867,53, $32.80 ,3,0%, $98.40 , $-   , $98.40 
10869,1, $18.00 ,40,0%, $720.00 , $-   , $720.00 
10869,23, $9.00 ,50,0%, $450.00 , $-   , $450.00 
10870,35, $18.00 ,3,0%, $54.00 , $-   , $54.00 
10870,51, $53.00 ,2,0%, $106.00 , $-   , $106.00 
10873,28, $45.60 ,3,0%, $136.80 , $-   , $136.80 
10875,19, $9.20 ,25,0%, $230.00 , $-   , $230.00 
10876,46, $12.00 ,21,0%, $252.00 , $-   , $252.00 
10877,18, $62.50 ,25,0%," $1,562.50 ", $-   ," $1,562.50 "
10879,40, $18.40 ,12,0%, $220.80 , $-   , $220.80 
10882,42, $14.00 ,25,0%, $350.00 , $-   , $350.00 
10883,24, $4.50 ,8,0%, $36.00 , $-   , $36.00 
10885,24, $4.50 ,12,0%, $54.00 , $-   , $54.00 
10885,77, $13.00 ,25,0%, $325.00 , $-   , $325.00 
10886,10, $31.00 ,70,0%," $2,170.00 ", $-   ," $2,170.00 "
10886,31, $12.50 ,35,0%, $437.50 , $-   , $437.50 
10886,77, $13.00 ,40,0%, $520.00 , $-   , $520.00 
10887,25, $14.00 ,5,0%, $70.00 , $-   , $70.00 
10888,68, $12.50 ,18,0%, $225.00 , $-   , $225.00 
10889,11, $21.00 ,40,0%, $840.00 , $-   , $840.00 
10889,38, $263.50 ,40,0%," $10,540.00 ", $-   ," $10,540.00 "
10890,41, $9.65 ,14,0%, $135.10 , $-   , $135.10 
10893,29, $123.79 ,24,0%," $2,970.96 ", $-   ," $2,970.96 "
10893,30, $25.89 ,35,0%, $906.15 , $-   , $906.15 
10895,24, $4.50 ,110,0%, $495.00 , $-   , $495.00 
10895,39, $18.00 ,45,0%, $810.00 , $-   , $810.00 
10895,40, $18.40 ,91,0%," $1,674.40 ", $-   ," $1,674.40 "
10895,60, $34.00 ,100,0%," $3,400.00 ", $-   ," $3,400.00 "
10896,56, $38.00 ,16,0%, $608.00 , $-   , $608.00 
10897,29, $123.79 ,80,0%," $9,903.20 ", $-   ," $9,903.20 "
10897,30, $25.89 ,36,0%, $932.04 , $-   , $932.04 
10898,13, $6.00 ,5,0%, $30.00 , $-   , $30.00 
10903,13, $6.00 ,40,0%, $240.00 , $-   , $240.00 
10903,65, $21.05 ,21,0%, $442.05 , $-   , $442.05 
10904,62, $49.30 ,35,0%," $1,725.50 ", $-   ," $1,725.50 "
10907,75, $7.75 ,14,0%, $108.50 , $-   , $108.50 
10909,7, $30.00 ,12,0%, $360.00 , $-   , $360.00 
10909,41, $9.65 ,5,0%, $48.25 , $-   , $48.25 
10910,19, $9.20 ,12,0%, $110.40 , $-   , $110.40 
10910,61, $28.50 ,5,0%, $142.50 , $-   , $142.50 
10911,17, $39.00 ,12,0%, $468.00 , $-   , $468.00 
10914,71, $21.50 ,25,0%, $537.50 , $-   , $537.50 
10916,16, $17.45 ,6,0%, $104.70 , $-   , $104.70 
10916,32, $32.00 ,6,0%, $192.00 , $-   , $192.00 
10917,30, $25.89 ,1,0%, $25.89 , $-   , $25.89 
10919,16, $17.45 ,24,0%, $418.80 , $-   , $418.80 
10919,25, $14.00 ,24,0%, $336.00 , $-   , $336.00 
10920,50, $16.25 ,24,0%, $390.00 , $-   , $390.00 
10921,63, $43.90 ,40,0%," $1,756.00 ", $-   ," $1,756.00 "
10922,24, $4.50 ,35,0%, $157.50 , $-   , $157.50 
10924,75, $7.75 ,6,0%, $46.50 , $-   , $46.50 
10926,11, $21.00 ,2,0%, $42.00 , $-   , $42.00 
10926,19, $9.20 ,7,0%, $64.40 , $-   , $64.40 
10927,20, $81.00 ,5,0%, $405.00 , $-   , $405.00 
10927,52, $7.00 ,5,0%, $35.00 , $-   , $35.00 
10928,47, $9.50 ,5,0%, $47.50 , $-   , $47.50 
10928,76, $18.00 ,5,0%, $90.00 , $-   , $90.00 
10929,21, $10.00 ,60,0%, $600.00 , $-   , $600.00 
10929,75, $7.75 ,49,0%, $379.75 , $-   , $379.75 
10930,21, $10.00 ,36,0%, $360.00 , $-   , $360.00 
10930,27, $43.90 ,25,0%," $1,097.50 ", $-   ," $1,097.50 "
10932,72, $34.80 ,16,0%, $556.80 , $-   , $556.80 
10933,53, $32.80 ,2,0%, $65.60 , $-   , $65.60 
10935,1, $18.00 ,21,0%, $378.00 , $-   , $378.00 
10937,28, $45.60 ,8,0%, $364.80 , $-   , $364.80 
10940,7, $30.00 ,8,0%, $240.00 , $-   , $240.00 
10941,72, $34.80 ,50,0%," $1,740.00 ", $-   ," $1,740.00 "
10942,49, $20.00 ,28,0%, $560.00 , $-   , $560.00 
10943,22, $21.00 ,21,0%, $441.00 , $-   , $441.00 
10944,56, $38.00 ,18,0%, $684.00 , $-   , $684.00 
10946,10, $31.00 ,25,0%, $775.00 , $-   , $775.00 
10946,24, $4.50 ,25,0%, $112.50 , $-   , $112.50 
10946,77, $13.00 ,40,0%, $520.00 , $-   , $520.00 
10947,59, $55.00 ,4,0%, $220.00 , $-   , $220.00 
10948,50, $16.25 ,9,0%, $146.25 , $-   , $146.25 
10948,51, $53.00 ,40,0%," $2,120.00 ", $-   ," $2,120.00 "
10948,55, $24.00 ,4,0%, $96.00 , $-   , $96.00 
10949,6, $25.00 ,12,0%, $300.00 , $-   , $300.00 
10949,17, $39.00 ,6,0%, $234.00 , $-   , $234.00 
10949,62, $49.30 ,60,0%," $2,958.00 ", $-   ," $2,958.00 "
10950,4, $22.00 ,5,0%, $110.00 , $-   , $110.00 
10952,28, $45.60 ,2,0%, $91.20 , $-   , $91.20 
10956,21, $10.00 ,12,0%, $120.00 , $-   , $120.00 
10956,47, $9.50 ,14,0%, $133.00 , $-   , $133.00 
10956,51, $53.00 ,8,0%, $424.00 , $-   , $424.00 
10957,35, $18.00 ,40,0%, $720.00 , $-   , $720.00 
10957,64, $33.25 ,8,0%, $266.00 , $-   , $266.00 
10958,7, $30.00 ,6,0%, $180.00 , $-   , $180.00 
10958,72, $34.80 ,5,0%, $174.00 , $-   , $174.00 
10960,41, $9.65 ,24,0%, $231.60 , $-   , $231.60 
10961,76, $18.00 ,60,0%," $1,080.00 ", $-   ," $1,080.00 "
10962,7, $30.00 ,45,0%," $1,350.00 ", $-   ," $1,350.00 "
10962,13, $6.00 ,77,0%, $462.00 , $-   , $462.00 
10962,69, $36.00 ,9,0%, $324.00 , $-   , $324.00 
10962,76, $18.00 ,44,0%, $792.00 , $-   , $792.00 
10964,18, $62.50 ,6,0%, $375.00 , $-   , $375.00 
10964,38, $263.50 ,5,0%," $1,317.50 ", $-   ," $1,317.50 "
10965,51, $53.00 ,16,0%, $848.00 , $-   , $848.00 
10966,37, $26.00 ,8,0%, $208.00 , $-   , $208.00 
10967,19, $9.20 ,12,0%, $110.40 , $-   , $110.40 
10967,49, $20.00 ,40,0%, $800.00 , $-   , $800.00 
10968,64, $33.25 ,4,0%, $133.00 , $-   , $133.00 
10969,46, $12.00 ,9,0%, $108.00 , $-   , $108.00 
10971,29, $123.79 ,14,0%," $1,733.06 ", $-   ," $1,733.06 "
10972,17, $39.00 ,6,0%, $234.00 , $-   , $234.00 
10972,33, $2.50 ,7,0%, $17.50 , $-   , $17.50 
10973,26, $31.23 ,5,0%, $156.15 , $-   , $156.15 
10973,41, $9.65 ,6,0%, $57.90 , $-   , $57.90 
10975,8, $40.00 ,16,0%, $640.00 , $-   , $640.00 
10979,7, $30.00 ,18,0%, $540.00 , $-   , $540.00 
10979,24, $4.50 ,80,0%, $360.00 , $-   , $360.00 
10979,31, $12.50 ,24,0%, $300.00 , $-   , $300.00 
10979,63, $43.90 ,35,0%," $1,536.50 ", $-   ," $1,536.50 "
10981,38, $263.50 ,60,0%," $15,810.00 ", $-   ," $15,810.00 "
10982,43, $46.00 ,9,0%, $414.00 , $-   , $414.00 
10984,16, $17.45 ,55,0%, $959.75 , $-   , $959.75 
10984,36, $19.00 ,40,0%, $760.00 , $-   , $760.00 
10987,7, $30.00 ,60,0%," $1,800.00 ", $-   ," $1,800.00 "
10987,43, $46.00 ,6,0%, $276.00 , $-   , $276.00 
10988,7, $30.00 ,60,0%," $1,800.00 ", $-   ," $1,800.00 "
10989,6, $25.00 ,40,0%," $1,000.00 ", $-   ," $1,000.00 "
10989,41, $9.65 ,4,0%, $38.60 , $-   , $38.60 
10990,21, $10.00 ,65,0%, $650.00 , $-   , $650.00 
10992,72, $34.80 ,2,0%, $69.60 , $-   , $69.60 
10995,60, $34.00 ,4,0%, $136.00 , $-   , $136.00 
10996,42, $14.00 ,40,0%, $560.00 , $-   , $560.00 
